timestamp,actual_power,ideal_power,deficit,deficit_trend,performance_ratio,cumulative_deficit
2021-08-03,5797.4443359375,969.1280398269604,-4828.31629611054,-4670.5323589964655,4.695058169757473,-2312837.413385612
2021-08-04,4662.69140625,1142.9323064372427,-3519.759099812757,-4670.5525876804395,5.421409965882338,-2316357.1724854247
2021-08-05,4604.1064453125,1054.8574870274215,-3549.2489582850785,-4670.5728163644135,3.0081928902510233,-2319906.4214437096
2021-08-06,2440.6435546875,708.6342066385896,-1732.0093480489104,-4670.5930450483875,8.752637612795032,-2321638.4307917585
2021-08-07,4072.6513671875,815.9974323791735,-3256.6539348083265,-4670.613273732362,4.394407726771872,-2324895.084726567
2021-08-08,6080.693359375,1569.8946676397359,-4510.798691735264,-4670.633502416336,3.7004757249020144,-2329405.883418302
2021-08-09,4599.794921875,1359.9554621374157,-3239.8394597375845,-4670.65373110031,1.7381302352070116,-2332645.72287804
2021-08-10,160.6591796875,1939.6644707181176,1779.0052910306176,-4670.673959784284,0.08739396985904865,-2330866.717587009
2021-08-11,0.0,865.723119461031,865.723119461031,-4670.694188468258,0.0,-2330000.994467548
2021-08-12,6050.8662109375,1833.2572008092834,-4217.609010128217,-4670.714417152232,2.0865618475641328,-2334218.6034776764
2021-08-13,7890.693359375,1861.3557019662844,-6029.337657408716,-4670.734645836206,2.565492344617206,-2340247.941135085
2021-08-14,6810.5673828125,1912.3069209108535,-4898.2604619016465,-4670.754874520181,1.010500609126587,-2345146.201596987
2021-08-15,9322.59375,1985.0058009121035,-7337.587949087897,-4670.775103204155,0.8854898104467835,-2352483.789546075
2021-08-16,5147.4677734375,1278.6546274153704,-3868.8131460221293,-4670.795331888129,2.2614867089707325,-2356352.602692097
2021-08-17,5591.5810546875,1350.7409311688457,-4240.840123518654,-4670.815560572103,0.928875948481491,-2360593.442815616
2021-08-18,4951.76171875,1822.0067684007647,-3129.7549503492355,-4670.835789256077,0.7570770999339306,-2363723.197765965
