year_month,PI,meter,month_ts
2024-05,1.0791819974513128,solar.bun_hs1#realenergyintotheload#kwh,2024-05-01
2024-06,0.7931068831397783,solar.bun_hs1#realenergyintotheload#kwh,2024-06-01
2024-08,0.7902551804812017,solar.bun_hs1#realenergyintotheload#kwh,2024-08-01
2024-09,0.8823685365825717,solar.bun_hs1#realenergyintotheload#kwh,2024-09-01
2024-10,1.0207778173561408,solar.bun_hs1#realenergyintotheload#kwh,2024-10-01
2024-11,0.9666095259950496,solar.bun_hs1#realenergyintotheload#kwh,2024-11-01
2024-12,1.0790707764739502,solar.bun_hs1#realenergyintotheload#kwh,2024-12-01
2025-01,1.1168829119682733,solar.bun_hs1#realenergyintotheload#kwh,2025-01-01
2025-02,1.1172294416066144,solar.bun_hs1#realenergyintotheload#kwh,2025-02-01
2025-03,0.9836617351642115,solar.bun_hs1#realenergyintotheload#kwh,2025-03-01
2025-04,0.9557785359514597,solar.bun_hs1#realenergyintotheload#kwh,2025-04-01
2025-05,0.9957918352234778,solar.bun_hs1#realenergyintotheload#kwh,2025-05-01
2025-06,0.7818524095525694,solar.bun_hs1#realenergyintotheload#kwh,2025-06-01
2025-07,0.7231134908480071,solar.bun_hs1#realenergyintotheload#kwh,2025-07-01
2025-08,0.9028452699417177,solar.bun_hs1#realenergyintotheload#kwh,2025-08-01
2020-02,3.087050728207254e-05,solar.bun_hs2#realenergyintotheload#kwh,2020-02-01
2020-03,3.087050728207254e-05,solar.bun_hs2#realenergyintotheload#kwh,2020-03-01
2020-04,0.00028148853531905074,solar.bun_hs2#realenergyintotheload#kwh,2020-04-01
2020-05,0.0008062037003852064,solar.bun_hs2#realenergyintotheload#kwh,2020-05-01
2020-06,3.550868262736636,solar.bun_hs2#realenergyintotheload#kwh,2020-06-01
2020-07,0.67831273798963,solar.bun_hs2#realenergyintotheload#kwh,2020-07-01
2020-08,0.9059830877843134,solar.bun_hs2#realenergyintotheload#kwh,2020-08-01
2020-09,1.0012012183966983,solar.bun_hs2#realenergyintotheload#kwh,2020-09-01
2020-10,0.9370960077818139,solar.bun_hs2#realenergyintotheload#kwh,2020-10-01
2020-11,0.3306436467449232,solar.bun_hs2#realenergyintotheload#kwh,2020-11-01
2020-12,0.4696569275436463,solar.bun_hs2#realenergyintotheload#kwh,2020-12-01
2021-01,0.5988455817320665,solar.bun_hs2#realenergyintotheload#kwh,2021-01-01
2021-02,1.122493134146254,solar.bun_hs2#realenergyintotheload#kwh,2021-02-01
2021-03,0.44218320493660623,solar.bun_hs2#realenergyintotheload#kwh,2021-03-01
2021-04,0.8216898177555401,solar.bun_hs2#realenergyintotheload#kwh,2021-04-01
2021-05,1.2319133337993233,solar.bun_hs2#realenergyintotheload#kwh,2021-05-01
2021-06,0.7348529904827417,solar.bun_hs2#realenergyintotheload#kwh,2021-06-01
2021-07,0.8066292322790336,solar.bun_hs2#realenergyintotheload#kwh,2021-07-01
2021-08,0.947600325316859,solar.bun_hs2#realenergyintotheload#kwh,2021-08-01
2021-09,1.0431403418544702,solar.bun_hs2#realenergyintotheload#kwh,2021-09-01
2021-10,0.9810168212530203,solar.bun_hs2#realenergyintotheload#kwh,2021-10-01
2021-11,0.7899556957523197,solar.bun_hs2#realenergyintotheload#kwh,2021-11-01
2021-12,0.24476136578615837,solar.bun_hs2#realenergyintotheload#kwh,2021-12-01
2022-01,0.9226509275878417,solar.bun_hs2#realenergyintotheload#kwh,2022-01-01
2022-02,1.1595547083433106,solar.bun_hs2#realenergyintotheload#kwh,2022-02-01
2022-03,0.4052282775680335,solar.bun_hs2#realenergyintotheload#kwh,2022-03-01
2022-04,0.7562170872662043,solar.bun_hs2#realenergyintotheload#kwh,2022-04-01
2022-05,0.7856091584299819,solar.bun_hs2#realenergyintotheload#kwh,2022-05-01
2022-06,0.7170957979953415,solar.bun_hs2#realenergyintotheload#kwh,2022-06-01
2022-07,0.7540764386469008,solar.bun_hs2#realenergyintotheload#kwh,2022-07-01
2022-08,0.8362803137869977,solar.bun_hs2#realenergyintotheload#kwh,2022-08-01
2022-09,0.7128322386658695,solar.bun_hs2#realenergyintotheload#kwh,2022-09-01
2022-10,0.8527335742541199,solar.bun_hs2#realenergyintotheload#kwh,2022-10-01
2022-11,0.8597499686090486,solar.bun_hs2#realenergyintotheload#kwh,2022-11-01
2022-12,0.685142804945764,solar.bun_hs2#realenergyintotheload#kwh,2022-12-01
2023-01,0.5516472838154433,solar.bun_hs2#realenergyintotheload#kwh,2023-01-01
2023-02,0.9555773967058494,solar.bun_hs2#realenergyintotheload#kwh,2023-02-01
2023-03,0.396047531921441,solar.bun_hs2#realenergyintotheload#kwh,2023-03-01
2023-04,1.0642796047761205,solar.bun_hs2#realenergyintotheload#kwh,2023-04-01
2023-05,0.6431519668511789,solar.bun_hs2#realenergyintotheload#kwh,2023-05-01
2023-06,0.6829800857635018,solar.bun_hs2#realenergyintotheload#kwh,2023-06-01
2023-07,0.744668751195839,solar.bun_hs2#realenergyintotheload#kwh,2023-07-01
2023-08,0.8054581448759957,solar.bun_hs2#realenergyintotheload#kwh,2023-08-01
2023-09,1.2063282034702847,solar.bun_hs2#realenergyintotheload#kwh,2023-09-01
2023-10,1.0632956466316072,solar.bun_hs2#realenergyintotheload#kwh,2023-10-01
2023-11,0.449180545538987,solar.bun_hs2#realenergyintotheload#kwh,2023-11-01
2023-12,0.25627788537807317,solar.bun_hs2#realenergyintotheload#kwh,2023-12-01
2024-01,0.5900220179519844,solar.bun_hs2#realenergyintotheload#kwh,2024-01-01
2024-02,1.2875368098688988,solar.bun_hs2#realenergyintotheload#kwh,2024-02-01
2024-03,0.7739336021326944,solar.bun_hs2#realenergyintotheload#kwh,2024-03-01
2024-04,0.8394262258032077,solar.bun_hs2#realenergyintotheload#kwh,2024-04-01
2024-05,0.9829796048722087,solar.bun_hs2#realenergyintotheload#kwh,2024-05-01
2024-06,0.7868892458819157,solar.bun_hs2#realenergyintotheload#kwh,2024-06-01
2024-08,0.8014180395019372,solar.bun_hs2#realenergyintotheload#kwh,2024-08-01
2024-09,0.9239066142849877,solar.bun_hs2#realenergyintotheload#kwh,2024-09-01
2024-10,1.0410944098133998,solar.bun_hs2#realenergyintotheload#kwh,2024-10-01
2024-11,1.0131250522629718,solar.bun_hs2#realenergyintotheload#kwh,2024-11-01
2024-12,1.1345812566327722,solar.bun_hs2#realenergyintotheload#kwh,2024-12-01
2025-01,1.1368373871539983,solar.bun_hs2#realenergyintotheload#kwh,2025-01-01
2025-02,1.162098642859755,solar.bun_hs2#realenergyintotheload#kwh,2025-02-01
2025-03,0.9911632423236678,solar.bun_hs2#realenergyintotheload#kwh,2025-03-01
2025-04,0.9273533665569049,solar.bun_hs2#realenergyintotheload#kwh,2025-04-01
2025-05,0.9466126620653053,solar.bun_hs2#realenergyintotheload#kwh,2025-05-01
2025-06,0.7357200051671737,solar.bun_hs2#realenergyintotheload#kwh,2025-06-01
2025-07,0.6941493364863408,solar.bun_hs2#realenergyintotheload#kwh,2025-07-01
2025-08,0.8652759325497474,solar.bun_hs2#realenergyintotheload#kwh,2025-08-01
2020-02,2.339630588845751e-05,solar.bun_hs3#realenergyintotheload#kwh,2020-02-01
2020-03,2.339630588845751e-05,solar.bun_hs3#realenergyintotheload#kwh,2020-03-01
2020-04,0.0029067914728055544,solar.bun_hs3#realenergyintotheload#kwh,2020-04-01
2020-05,0.0029067914728055544,solar.bun_hs3#realenergyintotheload#kwh,2020-05-01
2020-06,8.572130130249143,solar.bun_hs3#realenergyintotheload#kwh,2020-06-01
2020-07,0.7115846060683113,solar.bun_hs3#realenergyintotheload#kwh,2020-07-01
2020-08,0.9237465288613949,solar.bun_hs3#realenergyintotheload#kwh,2020-08-01
2020-09,1.0286794520181228,solar.bun_hs3#realenergyintotheload#kwh,2020-09-01
2020-10,0.9480815449956748,solar.bun_hs3#realenergyintotheload#kwh,2020-10-01
2020-11,0.34690646480679344,solar.bun_hs3#realenergyintotheload#kwh,2020-11-01
2020-12,0.4680988288602057,solar.bun_hs3#realenergyintotheload#kwh,2020-12-01
2021-01,0.6269947623094461,solar.bun_hs3#realenergyintotheload#kwh,2021-01-01
2021-02,0.9744067375213259,solar.bun_hs3#realenergyintotheload#kwh,2021-02-01
2021-03,0.4821938508421016,solar.bun_hs3#realenergyintotheload#kwh,2021-03-01
2021-04,0.8534503627343231,solar.bun_hs3#realenergyintotheload#kwh,2021-04-01
2021-05,1.1288140091386818,solar.bun_hs3#realenergyintotheload#kwh,2021-05-01
2021-06,0.8300818870817378,solar.bun_hs3#realenergyintotheload#kwh,2021-06-01
2021-07,0.8092976005756503,solar.bun_hs3#realenergyintotheload#kwh,2021-07-01
2021-08,0.9344220081361274,solar.bun_hs3#realenergyintotheload#kwh,2021-08-01
2021-09,1.050482415523374,solar.bun_hs3#realenergyintotheload#kwh,2021-09-01
2021-10,1.053842116717479,solar.bun_hs3#realenergyintotheload#kwh,2021-10-01
2021-11,0.740365020571059,solar.bun_hs3#realenergyintotheload#kwh,2021-11-01
2021-12,0.8099071541243632,solar.bun_hs3#realenergyintotheload#kwh,2021-12-01
2022-01,0.9369529797841416,solar.bun_hs3#realenergyintotheload#kwh,2022-01-01
2022-02,1.1884126400502826,solar.bun_hs3#realenergyintotheload#kwh,2022-02-01
2022-03,0.39437446153690014,solar.bun_hs3#realenergyintotheload#kwh,2022-03-01
2022-04,0.7641450957829088,solar.bun_hs3#realenergyintotheload#kwh,2022-04-01
2022-05,0.8011870075332628,solar.bun_hs3#realenergyintotheload#kwh,2022-05-01
2022-06,0.7539076871186572,solar.bun_hs3#realenergyintotheload#kwh,2022-06-01
2022-07,0.835786397296574,solar.bun_hs3#realenergyintotheload#kwh,2022-07-01
2022-08,0.7552062634533402,solar.bun_hs3#realenergyintotheload#kwh,2022-08-01
2022-09,0.7167874901555887,solar.bun_hs3#realenergyintotheload#kwh,2022-09-01
2022-10,0.7985164439187316,solar.bun_hs3#realenergyintotheload#kwh,2022-10-01
2022-11,0.6437332011295753,solar.bun_hs3#realenergyintotheload#kwh,2022-11-01
2022-12,0.371691573256408,solar.bun_hs3#realenergyintotheload#kwh,2022-12-01
2023-01,0.6510737656716532,solar.bun_hs3#realenergyintotheload#kwh,2023-01-01
2023-02,0.9507466065604191,solar.bun_hs3#realenergyintotheload#kwh,2023-02-01
2023-03,0.4006308142979994,solar.bun_hs3#realenergyintotheload#kwh,2023-03-01
2023-04,1.044823966099157,solar.bun_hs3#realenergyintotheload#kwh,2023-04-01
2023-05,0.7325324567934673,solar.bun_hs3#realenergyintotheload#kwh,2023-05-01
2023-06,0.6803731542458858,solar.bun_hs3#realenergyintotheload#kwh,2023-06-01
2023-07,0.7873555840136334,solar.bun_hs3#realenergyintotheload#kwh,2023-07-01
2023-08,0.8366781237921417,solar.bun_hs3#realenergyintotheload#kwh,2023-08-01
2023-09,1.2294287957691474,solar.bun_hs3#realenergyintotheload#kwh,2023-09-01
2023-10,1.116482955777219,solar.bun_hs3#realenergyintotheload#kwh,2023-10-01
2023-11,0.4535510707879151,solar.bun_hs3#realenergyintotheload#kwh,2023-11-01
2023-12,0.18864771057038207,solar.bun_hs3#realenergyintotheload#kwh,2023-12-01
2024-01,0.6405255552983109,solar.bun_hs3#realenergyintotheload#kwh,2024-01-01
2024-02,1.3219353272151548,solar.bun_hs3#realenergyintotheload#kwh,2024-02-01
2024-03,0.7980643774748366,solar.bun_hs3#realenergyintotheload#kwh,2024-03-01
2024-04,0.837374552971058,solar.bun_hs3#realenergyintotheload#kwh,2024-04-01
2024-05,0.9690378224683636,solar.bun_hs3#realenergyintotheload#kwh,2024-05-01
2024-06,0.8256507296612088,solar.bun_hs3#realenergyintotheload#kwh,2024-06-01
2024-07,0.18606513500084296,solar.bun_hs3#realenergyintotheload#kwh,2024-07-01
2024-08,0.894723826787704,solar.bun_hs3#realenergyintotheload#kwh,2024-08-01
2024-09,0.889606585994403,solar.bun_hs3#realenergyintotheload#kwh,2024-09-01
2024-10,1.094892560229576,solar.bun_hs3#realenergyintotheload#kwh,2024-10-01
2024-11,1.0901924523754039,solar.bun_hs3#realenergyintotheload#kwh,2024-11-01
2024-12,1.1559393963893627,solar.bun_hs3#realenergyintotheload#kwh,2024-12-01
2025-01,1.1837110897344933,solar.bun_hs3#realenergyintotheload#kwh,2025-01-01
2025-02,1.1665046700366404,solar.bun_hs3#realenergyintotheload#kwh,2025-02-01
2025-03,1.0457987334270287,solar.bun_hs3#realenergyintotheload#kwh,2025-03-01
2025-04,0.8994865510646566,solar.bun_hs3#realenergyintotheload#kwh,2025-04-01
2025-05,1.034832207655534,solar.bun_hs3#realenergyintotheload#kwh,2025-05-01
2025-06,0.8483034904042547,solar.bun_hs3#realenergyintotheload#kwh,2025-06-01
2025-07,0.6504303749149,solar.bun_hs3#realenergyintotheload#kwh,2025-07-01
2025-08,0.9080377282563805,solar.bun_hs3#realenergyintotheload#kwh,2025-08-01
2020-02,0.0017948068725242793,solar.bun_hsc#realenergyintotheload#kwh,2020-02-01
2020-03,0.0017948068725242793,solar.bun_hsc#realenergyintotheload#kwh,2020-03-01
2020-04,0.010166988598824945,solar.bun_hsc#realenergyintotheload#kwh,2020-04-01
2020-05,0.010166988598824945,solar.bun_hsc#realenergyintotheload#kwh,2020-05-01
2020-08,0.8389823525334726,solar.bun_hsc#realenergyintotheload#kwh,2020-08-01
2020-09,1.0019580698013222,solar.bun_hsc#realenergyintotheload#kwh,2020-09-01
2020-10,0.9012221269654112,solar.bun_hsc#realenergyintotheload#kwh,2020-10-01
2020-11,0.2784395045060746,solar.bun_hsc#realenergyintotheload#kwh,2020-11-01
2020-12,0.5346491251623091,solar.bun_hsc#realenergyintotheload#kwh,2020-12-01
2021-01,0.5767481910914312,solar.bun_hsc#realenergyintotheload#kwh,2021-01-01
2021-02,0.8431945117683224,solar.bun_hsc#realenergyintotheload#kwh,2021-02-01
2021-03,0.37825088854084077,solar.bun_hsc#realenergyintotheload#kwh,2021-03-01
2021-04,0.827196051137109,solar.bun_hsc#realenergyintotheload#kwh,2021-04-01
2021-05,1.1351765491954742,solar.bun_hsc#realenergyintotheload#kwh,2021-05-01
2021-06,0.7009211943209606,solar.bun_hsc#realenergyintotheload#kwh,2021-06-01
2021-07,0.7275914101700214,solar.bun_hsc#realenergyintotheload#kwh,2021-07-01
2021-08,0.9187525747467513,solar.bun_hsc#realenergyintotheload#kwh,2021-08-01
2021-09,0.972082324641919,solar.bun_hsc#realenergyintotheload#kwh,2021-09-01
2021-10,0.9289494134333809,solar.bun_hsc#realenergyintotheload#kwh,2021-10-01
2021-11,0.421370490280229,solar.bun_hsc#realenergyintotheload#kwh,2021-11-01
2021-12,0.2566791094477934,solar.bun_hsc#realenergyintotheload#kwh,2021-12-01
2022-01,0.9182018065608498,solar.bun_hsc#realenergyintotheload#kwh,2022-01-01
2022-02,1.1752644585383456,solar.bun_hsc#realenergyintotheload#kwh,2022-02-01
2022-03,0.46492057342186177,solar.bun_hsc#realenergyintotheload#kwh,2022-03-01
2022-04,0.7213616603626437,solar.bun_hsc#realenergyintotheload#kwh,2022-04-01
2022-05,0.6875138623816723,solar.bun_hsc#realenergyintotheload#kwh,2022-05-01
2022-06,0.6900203863291746,solar.bun_hsc#realenergyintotheload#kwh,2022-06-01
2022-07,0.6692860896059899,solar.bun_hsc#realenergyintotheload#kwh,2022-07-01
2022-08,0.8133204295442957,solar.bun_hsc#realenergyintotheload#kwh,2022-08-01
2022-09,0.6937234499772762,solar.bun_hsc#realenergyintotheload#kwh,2022-09-01
2022-10,0.8544015322654499,solar.bun_hsc#realenergyintotheload#kwh,2022-10-01
2023-01,0.6490594604253481,solar.bun_hsc#realenergyintotheload#kwh,2023-01-01
2023-02,0.8884421852145038,solar.bun_hsc#realenergyintotheload#kwh,2023-02-01
2023-03,0.4163761045263479,solar.bun_hsc#realenergyintotheload#kwh,2023-03-01
2023-04,1.0163738968861014,solar.bun_hsc#realenergyintotheload#kwh,2023-04-01
2023-05,0.6868989629387885,solar.bun_hsc#realenergyintotheload#kwh,2023-05-01
2023-06,0.6277118831103012,solar.bun_hsc#realenergyintotheload#kwh,2023-06-01
2023-07,0.7355782533772579,solar.bun_hsc#realenergyintotheload#kwh,2023-07-01
2023-08,0.7904321871328672,solar.bun_hsc#realenergyintotheload#kwh,2023-08-01
2023-09,1.2279592832216941,solar.bun_hsc#realenergyintotheload#kwh,2023-09-01
2023-10,0.8612820741196296,solar.bun_hsc#realenergyintotheload#kwh,2023-10-01
2023-11,0.4602420222287352,solar.bun_hsc#realenergyintotheload#kwh,2023-11-01
2023-12,0.17154439212840422,solar.bun_hsc#realenergyintotheload#kwh,2023-12-01
2024-01,0.5354604540415558,solar.bun_hsc#realenergyintotheload#kwh,2024-01-01
2024-02,1.168098751782785,solar.bun_hsc#realenergyintotheload#kwh,2024-02-01
2024-03,0.7913948096244918,solar.bun_hsc#realenergyintotheload#kwh,2024-03-01
2024-04,0.7833526408865534,solar.bun_hsc#realenergyintotheload#kwh,2024-04-01
2024-05,0.8306061429274114,solar.bun_hsc#realenergyintotheload#kwh,2024-05-01
2024-06,0.7652767239446239,solar.bun_hsc#realenergyintotheload#kwh,2024-06-01
2024-07,0.5930649813924375,solar.bun_hsc#realenergyintotheload#kwh,2024-07-01
2024-08,0.8028731815406434,solar.bun_hsc#realenergyintotheload#kwh,2024-08-01
2024-09,0.8389763422866683,solar.bun_hsc#realenergyintotheload#kwh,2024-09-01
2024-10,0.9225863779551472,solar.bun_hsc#realenergyintotheload#kwh,2024-10-01
2024-11,0.9246392582313998,solar.bun_hsc#realenergyintotheload#kwh,2024-11-01
2024-12,1.0188014449312532,solar.bun_hsc#realenergyintotheload#kwh,2024-12-01
2025-01,1.0709463283603013,solar.bun_hsc#realenergyintotheload#kwh,2025-01-01
2025-02,1.0280064700798677,solar.bun_hsc#realenergyintotheload#kwh,2025-02-01
2025-03,0.8683388629179206,solar.bun_hsc#realenergyintotheload#kwh,2025-03-01
2025-04,0.8234228514122133,solar.bun_hsc#realenergyintotheload#kwh,2025-04-01
2025-05,0.7842384896122985,solar.bun_hsc#realenergyintotheload#kwh,2025-05-01
2025-06,0.6078827427061401,solar.bun_hsc#realenergyintotheload#kwh,2025-06-01
2025-07,0.5913539042083232,solar.bun_hsc#realenergyintotheload#kwh,2025-07-01
2025-08,0.7567108893162032,solar.bun_hsc#realenergyintotheload#kwh,2025-08-01
